6.9477E+01 2.7535E-47 3.7755E-47
7.0121E+01 2.6890E-47 3.6952E-47
7.0770E+01 2.6266E-47 3.6175E-47
7.1426E+01 2.5660E-47 3.5421E-47
7.2087E+01 2.5073E-47 3.4690E-47
7.2755E+01 2.4504E-47 3.3981E-47
7.3429E+01 2.3952E-47 3.3294E-47
7.4109E+01 2.3417E-47 3.2627E-47
7.4795E+01 2.2898E-47 3.1980E-47
7.5488E+01 2.2394E-47 3.1353E-47
7.6187E+01 2.1907E-47 3.0744E-47
7.6893E+01 2.1433E-47 3.0154E-47
7.7605E+01 2.0975E-47 2.9581E-47
7.8324E+01 2.0530E-47 2.9026E-47
7.9049E+01 2.0098E-47 2.8486E-47
7.9781E+01 1.9680E-47 2.7963E-47
8.0520E+01 1.9275E-47 2.7455E-47
8.1266E+01 1.8881E-47 2.6962E-47
8.2019E+01 1.8500E-47 2.6483E-47
8.2779E+01 1.8130E-47 2.6019E-47
8.3545E+01 1.7771E-47 2.5568E-47
8.4319E+01 1.7424E-47 2.5130E-47
8.5100E+01 1.7086E-47 2.4705E-47
8.5888E+01 1.6759E-47 2.4292E-47
8.6684E+01 1.6442E-47 2.3892E-47
8.7487E+01 1.6135E-47 2.3502E-47
8.8297E+01 1.5837E-47 2.3125E-47
8.9115E+01 1.5547E-47 2.2758E-47
8.9940E+01 1.5267E-47 2.2401E-47
9.0773E+01 1.4995E-47 2.2055E-47
9.1614E+01 1.4732E-47 2.1719E-47
9.2463E+01 1.4476E-47 2.1393E-47
9.3319E+01 1.4228E-47 2.1076E-47
9.4183E+01 1.3988E-47 2.0768E-47
9.5056E+01 1.3755E-47 2.0469E-47
9.5936E+01 1.3529E-47 2.0178E-47
9.6825E+01 1.3311E-47 1.9896E-47
9.7721E+01 1.3098E-47 1.9622E-47
9.8627E+01 1.2893E-47 1.9356E-47
9.9540E+01 1.2693E-47 1.9098E-47
1.0046E+02 1.2500E-47 1.8847E-47
1.0139E+02 1.2313E-47 1.8604E-47
1.0233E+02 1.2131E-47 1.8367E-47
1.0328E+02 1.1955E-47 1.8137E-47
1.0424E+02 1.1785E-47 1.7915E-47
1.0520E+02 1.1620E-47 1.7698E-47
1.0618E+02 1.1460E-47 1.7488E-47
1.0716E+02 1.1305E-47 1.7285E-47
1.0815E+02 1.1154E-47 1.7087E-47
1.0915E+02 1.1009E-47 1.6895E-47
1.1016E+02 1.0868E-47 1.6710E-47
1.1118E+02 1.0731E-47 1.6530E-47
1.1221E+02 1.0599E-47 1.6355E-47
1.1325E+02 1.0471E-47 1.6186E-47
1.1430E+02 1.0347E-47 1.6023E-47
1.1536E+02 1.0227E-47 1.5865E-47
1.1643E+02 1.0111E-47 1.5712E-47
1.1751E+02 9.9990E-48 1.5564E-47
1.1860E+02 9.8903E-48 1.5422E-47
1.1970E+02 9.7852E-48 1.5284E-47
1.2080E+02 9.6835E-48 1.5152E-47
1.2192E+02 9.5851E-48 1.5025E-47
1.2305E+02 9.4900E-48 1.4903E-47
1.2419E+02 9.3981E-48 1.4786E-47
1.2534E+02 9.3093E-48 1.4674E-47
1.2650E+02 9.2234E-48 1.4567E-47
1.2768E+02 9.1405E-48 1.4465E-47
1.2886E+02 9.0605E-48 1.4369E-47
1.3005E+02 8.9832E-48 1.4279E-47
1.3126E+02 8.9086E-48 1.4194E-47
1.3247E+02 8.8367E-48 1.4115E-47
1.3370E+02 8.7673E-48 1.4042E-47
1.3494E+02 8.7004E-48 1.3976E-47
1.3619E+02 8.6359E-48 1.3917E-47
1.3745E+02 8.5738E-48 1.3866E-47
1.3872E+02 8.5140E-48 1.3823E-47
1.4001E+02 8.4565E-48 1.3789E-47
1.4130E+02 8.4012E-48 1.3765E-47
1.4261E+02 8.3480E-48 1.3752E-47
1.4393E+02 8.2969E-48 1.3752E-47
1.4527E+02 8.2479E-48 1.3767E-47
1.4661E+02 8.2008E-48 1.3799E-47
1.4797E+02 8.1557E-48 1.3851E-47
1.4934E+02 8.1125E-48 1.3927E-47
1.5072E+02 8.0712E-48 1.4032E-47
1.5212E+02 8.0317E-48 1.4174E-47
1.5353E+02 7.9940E-48 1.4362E-47
1.5495E+02 7.9580E-48 1.4608E-47
1.5638E+02 7.9237E-48 1.4931E-47
1.5783E+02 7.8911E-48 1.5357E-47
1.5930E+02 7.8601E-48 1.5926E-47
1.6077E+02 7.8307E-48 1.6699E-47
1.6226E+02 7.8029E-48 1.7774E-47
1.6376E+02 7.7766E-48 1.9321E-47
1.6528E+02 7.7518E-48 2.1645E-47
1.6681E+02 7.7286E-48 2.5359E-47
1.6836E+02 7.7067E-48 3.1826E-47
1.6991E+02 7.6863E-48 4.4650E-47
1.7149E+02 7.6673E-48 7.6162E-47
1.7308E+02 7.6496E-48 1.9485E-46
1.7468E+02 7.6334E-48 2.0602E-45
1.7630E+02 7.6184E-48 1.0465E-45
1.7793E+02 7.6048E-48 1.4683E-46
1.7958E+02 7.5924E-48 6.0436E-47
1.8124E+02 7.5813E-48 3.5854E-47
1.8292E+02 7.5715E-48 2.5652E-47
1.8461E+02 7.5629E-48 2.0485E-47
1.8632E+02 7.5555E-48 1.7521E-47
1.8805E+02 7.5494E-48 1.5667E-47
1.8979E+02 7.5444E-48 1.4433E-47
1.9155E+02 7.5406E-48 1.3569E-47
1.9332E+02 7.5379E-48 1.2942E-47
1.9511E+02 7.5364E-48 1.2472E-47
1.9692E+02 7.5361E-48 1.2109E-47
1.9875E+02 7.5369E-48 1.1824E-47
2.0059E+02 7.5387E-48 1.1596E-47
2.0244E+02 7.5417E-48 1.1409E-47
2.0432E+02 7.5458E-48 1.1255E-47
2.0621E+02 7.5510E-48 1.1127E-47
2.0812E+02 7.5573E-48 1.1018E-47
2.1005E+02 7.5646E-48 1.0926E-47
2.1200E+02 7.5730E-48 1.0846E-47
2.1396E+02 7.5825E-48 1.0778E-47
